feature_0,feature_4,feature_6,feature_7,feature_8,feature_9,feature_10,feature_15,feature_19,feature_22,feature_23,feature_24,feature_25,feature_29,feature_30,feature_31,feature_46,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_74,feature_75,feature_78,feature_79,feature_80,feature_84,feature_85,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_101,feature_102,feature_103,feature_104,feature_106,feature_107,feature_108,feature_114,feature_115,feature_117,feature_124,feature_126,feature_127,feature_129,feature_132,feature_135,feature_136,feature_141,feature_143,feature_145,feature_146,feature_148,feature_149,feature_153,feature_155,feature_156,feature_158,feature_159,feature_165,feature_169,feature_170,feature_171,feature_175,feature_176,feature_177,feature_180,feature_183,feature_184,feature_185,feature_187,feature_188,feature_192,feature_193,feature_198,feature_199,feature_200,feature_202,feature_203,feature_204,feature_205,feature_209,feature_211,feature_212,IC50_mM,CC50_mM,SI,log_ic50,log_cc50,log_si
130,11.74865755175527,0.2310393494169092,-0.3069099190602163,0.4530652392036011,29.45833333333333,325.4520000000001,0.3303277973673222,1.291666666666667,16.53241456025614,9.700623943375183,2.590863962622204,-2.342315584516965,-0.1368618220859674,2.908642915244267,1.476367292890883,318310.2460726716,4.736862953800049,6.606881964512918,0.0,0.0,0.0,5.969305287951849,4.992404732635669,4.794537184071822,0.0,0.0,51.10304694137992,42.23483298286708,17.20269557900136,6.544756405912575,17.75701039755644,0.0,0.0,21.74029171759062,40.0336764678499,13.15163837042549,0.0,0.0,0.0,24.83262866114804,9.53140013787187,0.0,6.076020106833881,0.0,11.38429575734863,18.56662883982227,17.9021791607844,24.6293483554566,6.076020106833881,30.33183534230805,20.77121159907187,9.729267686435719,5.255740504535147,16.5275076469663,0.0,2.904608326275774,0.4547623656214893,6.924986799182967,8.025691591323806,0.0,0,2,0,0,3,4.530200000000004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.96644697423607,149.6366625186278,6.243589743589745,3.217532802386552,5.014870728757127,1.9801169044568494
131,8.873495370370371,0.1730324074074074,0.1730324074074074,0.4363605706959676,47.25,167.252,0.06375322697517412,1.416666666666667,16.43432096160167,9.701529254583225,2.596459090424074,-2.333723150034059,0.1901845892919405,2.33978929170692,2.464566674508997,643.4420552194028,5.20725302477729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.92692432582241,30.5953613843362,5.41499046939678,5.711685002770702,5.711685002770702,0.0,0.0,21.90359971170549,40.0336764678499,0.0,0.0,0.0,0.0,10.91893802754799,0.0,0.0,0.0,0.0,5.41499046939678,5.41499046939678,18.0504126718581,12.84164324585202,0.0,0.0,25.92692432582241,5.20725302477729,0.0,0.0,12.32773148148148,1.546111111111111,0.7438888888888887,3.520416666666666,6.861851851851852,0.0,0,2,0,0,2,2.662800000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.37055239666852,1847.500493264695,39.26666666666667,2.237572048265937,7.522130045222577,3.695523996832605
132,15.02262471655329,0.2628127362055941,-1.317852418745276,0.7945398899434226,40.9,276.3509999999999,0.1163381916058645,1.3,19.14727792683748,9.712456153068267,2.504786002041648,-2.476748608642748,-0.1833206082345763,2.430811653084568,1.91026163299103,38533.22632469657,9.843390348640755,11.77272620649398,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,36.40785544914193,31.40485204407352,12.3387276690874,12.20793277549661,0.0,0.0,0.0,5.917906046161393,50.66977662722385,0.0,0.0,0.0,0.0,22.98321998908299,4.736862953800049,0.0,0.0,4.39041504767482,12.0218724339097,12.84164324585202,11.13655602176626,0.0,6.923737199690624,43.33159264883255,0.0,4.736862953800049,21.08649045729403,0.0,10.30982394809776,0.5478816557487199,-0.2628127362055941,1.493252236079615,3.524094860166289,0.0,1,2,0,1,3,3.571900000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.9789834777134,879.3069758353416,5.785714285714286,5.030300549066528,6.780270682819584,1.9148195619852821
133,15.14338860544218,0.2910200407323429,-1.355465206916099,0.8488501207791654,38.13636363636363,306.377,0.1183810043022721,1.318181818181818,19.14727904104357,9.712377762473917,2.505230832755625,-2.476845754205988,-0.1833237005311746,2.502464964956034,1.871329519006831,95744.30955921786,14.5802533024408,17.52223803977789,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,18.2087542437571,43.53758618099674,12.3387276690874,19.31773031677414,0.0,0.0,0.0,5.917906046161393,50.66977662722385,7.109797541277533,5.749511833283905,4.736862953800049,0.0,30.09301753036052,4.736862953800049,0.0,0.0,4.39041504767482,12.0218724339097,12.84164324585202,16.88606785505017,0.0,14.03353474096816,37.26522558037095,0.0,9.473725907600098,26.39205066093752,0.0,10.37199702567488,0.4315366803861134,0.4700216784244557,1.30085580605061,3.501721314099561,1.613928984842585,1,2,0,1,3,3.580500000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.2240772110542,727.8519229325578,2.534090909090909,5.663738223486879,6.591470587826973,1.2624560977010277
134,15.29457790060469,0.2532315287226004,-1.403843065003779,0.857158229368058,35.83333333333334,336.4030000000001,0.1605845125665465,1.25,19.14728017375205,9.712208810184263,2.506416215500409,-2.477032745874066,-0.1833477638705432,2.565434652814748,1.917028179213775,238731.652486982,19.31711625624085,11.77272620649398,11.49902366656781,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,12.14238717529549,43.53758618099674,12.3387276690874,26.42752785805167,0.0,0.0,0.0,5.917906046161393,50.66977662722385,14.21959508255507,11.49902366656781,9.473725907600098,0.0,37.20281507163806,4.736862953800049,0.0,0.0,4.39041504767482,12.3387276690874,17.91984528949382,11.13655602176626,0.0,27.2096993507073,25.13249144344772,0.0,14.21058886140015,32.01591212373251,0.0,10.44806955653907,0.2715204478128372,0.878308033089779,1.048052859254608,3.474201761525445,3.141931958408555,1,2,0,1,3,3.589100000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.8620004934499,891.7769249748073,3.846153846153846,5.450446005542722,6.7943367456107016,1.5781853689299958
135,15.4457671957672,0.2008052248677252,-1.452220923091458,0.8254434953417543,33.88461538461539,366.4290000000001,0.2027772128193575,1.153846153846154,19.14728130951156,9.712029938494426,2.507895477321846,-2.47725102196119,-0.1833724325812187,2.623591923271753,1.985422777244497,593351.5493671396,24.0539792100409,11.77272620649398,11.49902366656781,5.749511833283905,0.0,0.0,0.0,4.39041504767482,0.0,0.0,6.076020106833881,43.53758618099674,12.3387276690874,33.53732539932921,0.0,0.0,0.0,5.917906046161393,50.66977662722385,21.3293926238326,17.24853549985172,14.21058886140015,0.0,44.31261261291559,4.736862953800049,0.0,0.0,4.39041504767482,12.3387276690874,23.66935712277772,11.13655602176626,21.3293926238326,19.05647133661384,12.9997573065245,0.0,18.9474518152002,37.76477358652751,0.0,10.52414208740327,0.1115042152395611,1.104835128495843,0.7952499124586057,3.446682208951329,4.613268265307857,1,2,0,1,3,3.597700000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543.6667250540384,409.077760251505,0.4996666666666666,6.30017409395019,6.0163468008653425,0.4052428611909255
136,15.53308059334845,0.1595467214663642,-1.484410785147392,0.8254434953417543,33.88461538461539,366.4290000000001,0.1315982596107842,1.153846153846154,19.14728141369949,9.710907094151544,2.515512431653923,-2.478648136150546,-0.1839171644509627,2.624123898227018,2.037249112267169,589614.3986926286,24.0539792100409,29.02126170634569,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,6.076020106833881,25.84140055237652,24.47146180601062,39.1007768910262,0.0,0.0,0.0,5.917906046161393,50.66977662722385,21.3293926238326,17.24853549985172,14.21058886140015,0.0,44.31261261291559,4.736862953800049,0.0,0.0,4.39041504767482,12.3387276690874,29.23280861447472,5.573104530069267,0.0,40.38586396044644,12.9997573065245,0.0,18.9474518152002,38.03051626940313,0.0,10.56249289995051,-0.03173298241727995,1.221610869656505,0.6051267181191409,3.432394972451791,4.641247998867948,1,2,0,1,3,3.597700000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.87013213839327,116.5284880769798,1.423333333333333,4.417274709385965,4.766680755916522,0.8851440028773181
137,15.48942389455782,0.1801759731670447,-1.468315854119425,0.8254434953417543,33.88461538461539,366.4290000000001,0.1639299383669791,1.115384615384615,19.14728136056769,9.71148199910778,2.511356193462437,-2.477941234647878,-0.1836425124566703,2.624928354811835,2.007751663316422,595320.6262295501,24.0539792100409,17.52223803977789,11.49902366656781,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,6.076020106833881,31.90776762083813,23.96854622924601,33.53732539932921,0.0,0.0,0.0,5.917906046161393,50.66977662722385,21.3293926238326,17.24853549985172,14.21058886140015,0.0,44.31261261291559,4.736862953800049,0.0,0.0,4.39041504767482,12.3387276690874,29.23280861447472,5.573104530069267,0.0,40.38586396044644,12.9997573065245,0.0,18.9474518152002,37.86053608442791,0.0,10.54331749367689,0.03988561641114041,1.221463739816915,0.7001883152888733,3.43953859070156,4.64121882747717,1,2,0,1,3,3.597700000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543.6667250540384,818.7013213839327,1.0,6.30017409395019,6.708940031691275,0.6931471805599453
138,15.07584402382352,0.291897955684332,-1.355754558767951,0.7867689376961003,39.57142857142857,310.7959999999999,0.1163381916603859,1.333333333333333,35.49569142180572,9.712439937957063,2.505086751408827,-2.476834266114293,-0.1833198975051135,2.428657462893503,1.899498187929564,54421.35642851761,9.843390348640755,11.77272620649398,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,29.80969413398962,43.53758618099674,17.36136098282873,12.20793277549661,11.60093989023252,0.0,0.0,5.917906046161393,50.66977662722385,0.0,0.0,0.0,11.60093989023252,22.98321998908299,4.736862953800049,5.022633313741326,0.0,4.39041504767482,12.0218724339097,17.86427655959335,11.13655602176626,0.0,19.05647133661384,25.13249144344772,0.0,16.33780284403257,21.13649736849472,0.0,10.97812904174015,0.4127058531746042,-0.291897955684332,1.283601326111847,3.4891262274304,0.0,1,2,0,1,3,4.225300000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.52540709590443,127.7352887235802,1.323333333333333,4.580112929656291,4.857758270674283,0.8430029361043226
139,10.8135647973181,0.06967573346210942,-0.8557545587679516,0.7830524788528067,39.57142857142857,308.8049999999999,0.1012896273613871,1.285714285714286,35.49569141054347,9.70271090061566,2.491521709690158,-2.490052889565494,-0.20608176333478,2.428657462893503,1.899498187929564,54421.35642851761,14.94991774348146,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.80969413398962,43.53758618099674,17.36136098282873,17.8089835864803,11.60093989023252,0.0,0.0,5.917906046161393,50.60206761946186,0.0,0.0,0.0,11.60093989023252,28.0220383761617,4.736862953800049,5.022633313741326,0.0,0.0,18.125838821658,11.44345493666734,17.55737764469227,0.0,0.0,44.18896278006157,0.0,16.33780284403257,6.140653344671202,0.0,21.87849939461381,1.048261408730159,-0.06967573346210942,2.040823548334068,3.752164776183235,0.0,1,2,0,1,3,3.248100000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.90606460972514,424.2118079842491,16.375,3.2923517113733776,6.0525874165061175,2.8550323914508557
140,15.1219071239607,0.01210642899134928,-1.464743756298815,0.5140462784775464,36.95652173913044,321.348,0.2689451134759582,1.391304347826087,19.1472798463189,9.712336963993858,2.505670688111054,-2.476636900354737,-0.3844569640832305,2.501908961203418,1.874587936059003,135383.2977086394,9.843390348640755,11.77272620649398,0.0,0.0,5.687386274683562,0.0,10.11431826876557,4.39041504767482,0.0,0.0,6.076020106833881,43.53758618099674,24.47146180601062,17.13124382431428,5.687386274683562,0.0,0.0,5.917906046161393,50.66977662722385,0.0,0.0,0.0,0.0,27.90653103790066,4.736862953800049,0.0,0.0,4.39041504767482,18.02611394377097,11.984273114623,5.573104530069267,12.13273413692322,19.05647133661384,12.9997573065245,0.0,4.736862953800049,21.11626936885866,10.26116502552582,21.07094267114559,0.012715215939198,-0.379168188880491,0.6661626421051008,3.363192082388511,0.0,1,2,0,1,3,3.480100000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,311.1852423510667,569.4689935024521,1.83,5.743596737108429,6.346458818136179,1.0402767116551463
141,10.81962789745528,0.01914357100865072,-0.9647437562988159,0.4961757690083295,36.95652173913044,319.357,0.2689451134681142,1.347826086956522,16.62838956838888,9.702614369719504,2.492154352899119,-2.489870402914215,-0.3844573291444493,2.501908961203418,1.874587936059003,135383.2977086394,14.94991774348146,6.103966387748303,0.0,0.0,5.687386274683562,0.0,10.11431826876557,0.0,0.0,0.0,6.076020106833881,43.53758618099674,24.47146180601062,22.73229463529796,5.687386274683562,0.0,0.0,5.917906046161393,50.60206761946186,0.0,0.0,0.0,0.0,32.94534942497938,4.736862953800049,0.0,0.0,0.0,11.60529232084496,12.84164324585202,11.13655602176626,12.13273413692322,19.05647133661384,12.9997573065245,0.0,4.736862953800049,6.07436224489796,10.30585638355051,31.96612612415642,0.6795207714947532,-0.1569459666582684,1.423384864327323,3.626230631141345,0.0,1,2,0,1,3,2.5029,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,288.0752502653737,352.8921815750828,1.225,5.666687035760128,5.868992294920557,0.7997569156182036
142,15.02783304988662,0.2216335978835979,-1.41651844765684,0.800090131241496,39.57142857142857,294.341,0.1227304769856014,1.285714285714286,19.14764699068722,9.712409119706003,2.505161032437599,-2.476761293571967,-0.1833283395017687,2.428657462893503,1.899498187929564,54421.35642851761,9.843390348640755,17.58994704753988,0.0,0.0,0.0,0.0,0.0,8.78083009534964,0.0,0.0,18.2087542437571,43.53758618099674,12.3387276690874,12.20793277549661,0.0,0.0,0.0,5.917906046161393,50.66977662722385,0.0,0.0,0.0,0.0,22.98321998908299,4.736862953800049,0.0,0.0,4.39041504767482,18.1559485101333,6.42082162292601,11.13655602176626,12.13273413692322,19.05647133661384,12.9997573065245,0.0,4.736862953800049,34.03462172758732,0.0,10.29393917443521,0.1574975198412708,-0.666830173427396,0.9164082260799418,3.408975675899377,0.0,1,2,0,1,3,3.711000000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.7373830029387,360.1216259831151,1.06,5.831112042753744,5.889214815670728,0.7227059828014898
143,13.05019177041927,0.1176867073990093,-0.9165184476568404,0.7825344841208695,39.57142857142857,292.35,0.1227304769778705,1.285714285714286,19.14214312746504,9.70268195143462,2.491601663983332,-2.489985854815061,-0.2060884316597449,2.428657462893503,1.899498187929564,54421.35642851761,14.94991774348146,11.9211872287942,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,18.2087542437571,43.53758618099674,12.3387276690874,17.8089835864803,0.0,0.0,0.0,5.917906046161393,50.60206761946186,0.0,0.0,0.0,0.0,28.0220383761617,4.736862953800049,0.0,0.0,0.0,17.83909327495559,12.84164324585202,11.13655602176626,12.13273413692322,19.05647133661384,12.9997573065245,0.0,4.736862953800049,19.11148003572539,0.0,21.11504855337197,0.793053075396826,-0.4133579512051735,1.673630448302164,3.672014224652212,0.0,1,2,0,1,3,2.733800000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.9126880425785,1197.178762732852,5.468750000000001,5.393230595043881,7.08855798518366,1.8669828904656427
144,10.6808701814059,0.07184051398337132,-0.8625462962962964,0.7631873785572959,42.63157894736842,264.321,0.1321601255515751,1.421052631578947,16.52603658567172,9.706815665799962,2.497495024797437,-2.483748137124813,-0.209775822550324,2.8660740593331,1.907657029469888,29377.25910816427,19.36706868053481,17.96818019437105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.076020106833881,37.97413468929975,12.3387276690874,17.96818019437105,0.0,0.0,0.0,5.917906046161393,50.60206761946186,0.0,0.0,0.0,0.0,28.0220383761617,4.736862953800049,0.0,0.0,0.0,18.125838821658,12.18106904180045,11.99392615299528,0.0,6.263162995639057,32.05622864313835,0.0,9.154013890853395,11.38420162509448,0.0,20.96625472411187,0.05147675736961455,0.6347623771730915,3.504246504157217,3.722029242252456,0.0,1,2,1,1,3,2.1877,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.39882871021928,1134.970717755482,25.0,3.837274215599352,7.035242822325178,3.258096538021482
145,10.70346277399849,0.09578703703703728,-0.6383796296296296,0.8312428716680124,44.61111111111111,250.338,0.1321573436946729,1.388888888888889,16.51502921637688,9.686957401654128,2.478017732090996,-2.486118704960674,-0.2012231901561175,2.79880481760524,1.821839909881013,18858.3468610241,14.2605412856941,11.86421380662274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.34455882261663,37.81602062862726,12.3387276690874,17.96818019437105,0.0,0.0,0.0,11.83581209232279,57.33974447756559,0.0,0.0,0.0,0.0,16.8115445935727,4.736862953800049,0.0,0.0,0.0,18.125838821658,12.3387276690874,18.60189066472646,6.42082162292601,6.263162995639057,19.05647133661385,6.923737199690624,9.154013890853395,11.62377243953137,0.0,10.70346277399849,-0.6383796296296296,1.809504440665155,5.709743165784833,4.226103316326531,0.0,1,2,1,1,3,3.296800000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.0321841008864,1198.365429554088,9.740259740259742,4.820541081128667,7.089547887202531,2.3739992731700075
146,10.74975907029479,0.08939814814814784,-0.5717129629629627,0.8382460470837954,44.61111111111111,266.406,0.09475497416386805,1.444444444444444,32.13347382978166,9.687689047202825,2.473647905797037,-2.48937706659041,-0.1964962134933997,2.79880481760524,1.821839909881013,18858.3468610241,9.843390348640755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.33678587793474,19.41092589107824,37.12971633063157,17.2158748627887,17.8089835864803,11.33678587793474,0.0,0.0,11.83581209232279,57.33974447756559,0.0,0.0,0.0,11.33678587793474,16.8115445935727,4.736862953800049,0.0,0.0,0.0,12.20793277549661,5.917906046161393,25.18037091493942,11.29796881662731,11.33678587793474,6.923737199690624,24.43653410707976,4.736862953800049,6.291180555555556,1.256436602418745,12.83606016943815,-0.5717129629629627,1.050044406651549,4.502478820231796,4.298441279289493,0.0,1,2,1,1,3,3.765300000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,375.3683301739832,803.2882265723241,2.14,5.930568265419988,6.689957695698103,1.144222799920162
147,10.81805839002268,0.02989040060468673,-0.8033796296296294,0.7829587851894887,41.15,294.4160000000001,0.1012903310646601,1.4,32.13347431660602,9.706539002581756,2.495743680240876,-2.488449163962248,-0.2053703066845479,2.792938920605673,1.929186096566457,40447.34144821136,14.94991774348146,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.33678587793474,6.076020106833881,49.77501908269167,17.2158748627887,17.8089835864803,11.33678587793474,0.0,0.0,5.917906046161393,57.52580481915248,0.0,0.0,0.0,11.33678587793474,28.0220383761617,4.736862953800049,0.0,0.0,0.0,18.125838821658,6.42082162292601,11.99392615299528,10.4405986853983,11.33678587793474,19.92349450621513,18.37016703861815,4.736862953800049,6.193449074074074,1.169565854119426,23.25961758314437,1.347004440665156,-0.02989040060468673,2.358332860922145,5.876739417989418,0.0,1,2,1,1,3,2.964620000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,543.6667250540384,1018.966360523885,1.0,6.30017409395019,6.927524925855924,0.6931471805599453
148,10.79646919879063,0.0291581632653064,-0.8019264928193497,0.7829587851894887,41.15,294.4160000000001,0.1012903290161786,1.35,32.13356024283672,9.707690370232365,2.494053049617015,-2.48715281311727,-0.2052770484513888,2.797689459386727,1.904455842395352,39763.56028626355,14.94991774348146,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.33678587793474,6.076020106833881,44.89787188899037,22.09302205649,17.8089835864803,11.33678587793474,0.0,0.0,5.917906046161393,57.52580481915248,0.0,0.0,0.0,11.33678587793474,28.0220383761617,4.736862953800049,0.0,0.0,0.0,18.125838821658,6.42082162292601,16.87107334669658,4.877147193701299,11.33678587793474,19.92349450621513,19.05647133661384,4.736862953800049,6.167615740740741,2.380802285420342,21.17045839632149,0.147203273284623,-0.0291581632653064,2.356263673679347,5.8750094744688,0.0,1,2,1,1,3,2.964620000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,315.8795717624042,1018.966360523885,3.225806451612903,5.758521801893928,6.927524925855924,1.4412101187160054
149,10.79646919879063,0.0291581632653064,-0.8019264928193497,0.7829587851894887,41.15,294.4160000000001,0.1012903290161786,1.35,32.13356024283672,9.707690370232365,2.494053049617015,-2.48715281311727,-0.2052770484513888,2.797689459386727,1.904455842395352,39763.56028626355,14.94991774348146,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.33678587793474,6.076020106833881,44.89787188899037,22.09302205649,17.8089835864803,11.33678587793474,0.0,0.0,5.917906046161393,57.52580481915248,0.0,0.0,0.0,11.33678587793474,28.0220383761617,4.736862953800049,0.0,0.0,0.0,18.125838821658,6.42082162292601,16.87107334669658,4.877147193701299,11.33678587793474,19.92349450621513,19.05647133661384,4.736862953800049,6.167615740740741,2.380802285420342,21.17045839632149,0.147203273284623,-0.0291581632653064,2.356263673679347,5.8750094744688,0.0,1,2,1,1,3,2.964620000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,101.8966360523885,219.7570784196511,2.156666666666667,4.633724950880832,5.397062904291171,1.1495166185298773
150,10.78475044879063,0.04087691326530618,-0.8172326152683294,0.7558101666769433,41.15,359.2850000000001,0.1012903290384468,1.5,79.91873113319849,9.707698452118205,2.494264677949543,-2.487061559838982,-0.2052825774314327,2.797689459386727,1.904455842395352,39763.56028626355,14.94991774348146,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.33678587793474,6.076020106833881,47.83771151878749,27.06865714908703,17.8089835864803,27.26672977588409,0.0,0.0,5.917906046161393,50.60206761946186,0.0,0.0,0.0,27.26672977588409,28.0220383761617,4.736862953800049,0.0,0.0,0.0,18.125838821658,6.42082162292601,21.34379286252899,0.0,11.33678587793474,31.36992434514265,15.92994389794935,4.736862953800049,7.177463283152767,1.092598261526833,23.16530167391031,0.1226378915763841,-0.04087691326530618,2.261646208637774,3.786066402641303,0.0,1,2,1,1,3,3.418700000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83.49800996409586,178.1290879234045,2.133333333333333,4.436727983365047,5.188106707511958,1.1420974006078484
